Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26
,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,,-additional
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches,-9999
391,Arnold Mvuemba,cd COD,FWMF,Lorient,27,1985,4,4,360,4.0,1,1,2,0,1,1,0,0,0.25,0.25,0.50,0.00,0.25,Matches,50fd977e
392,Arnold Mvuemba,cd COD,FWMF,Lyon,27,1985,17,5,606,6.7,1,0,1,1,0,0,0,0,0.15,0.00,0.15,0.15,0.15,Matches,50fd977e
393,Cheick N'Diaye,sn SEN,GK,Rennes,27,1985,2,1,155,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,39bb3305
394,Guy N'dy Assembé,cm CMR,GK,Nancy,26,1986,15,15,1350,15.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,b41e280e
395,Landry N'Guémo,cm CMR,DFMF,Bordeaux,26,1985,11,10,729,8.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches,84d036fd
396,Clinton N'Jie,cm CMR,FWMF,Lyon,18,1993,4,0,43,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches,77f278a0
397,Fabrice N'Sakala,cd COD,DFMF,Troyes,22,1990,22,21,1873,20.8,0,2,2,0,0,0,4,1,0.00,0.10,0.10,0.00,0.10,Matches,de85e3cc
398,Clarck N'Sikulu,cd COD,FWMF,Evian,20,1992,6,0,94,1.0,1,0,1,1,0,0,0,0,0.96,0.00,0.96,0.96,0.96,Matches,26c68a5c
399,Nenê,br BRA,FWMF,Paris S-G,31,1981,9,5,506,5.6,1,4,5,1,0,0,2,0,0.18,0.71,0.89,0.18,0.89,Matches,265ebd37
400,Loris Néry,fr FRA,DF,Valenciennes,21,1991,21,17,1562,17.4,1,0,1,1,0,0,0,0,0.06,0.00,0.06,0.06,0.06,Matches,caede38a
401,Axel Ngando,fr FRA,MF,Rennes,19,1993,4,0,68,0.8,1,0,1,1,0,0,0,0,1.32,0.00,1.32,1.32,1.32,Matches,954b2503
402,Granddi Ngoyi,cd COD,MF,Troyes,24,1988,31,29,2532,28.1,1,2,3,1,0,0,5,0,0.04,0.07,0.11,0.04,0.11,Matches,570b6a34
403,Opa Nguette,sn SEN,FWMF,Valenciennes,18,1994,19,9,895,9.9,3,1,4,3,0,0,2,0,0.30,0.10,0.40,0.30,0.40,Matches,75a63397
404,B?nel Nicoli??,ro ROU,MF,Saint-Étienne,27,1985,3,2,157,1.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches,3f68d948
405,Pavle Ninkov,rs SRB,DF,Toulouse,27,1985,21,18,1603,17.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches,01b63256
406,Miloš Ninkovi?,rs SRB,MF,Evian,27,1984,17,15,1262,14.0,1,3,4,1,0,0,1,0,0.07,0.21,0.29,0.07,0.29,Matches,9b89ba19
407,Benjamin Nivet,fr FRA,MF,Troyes,35,1977,37,34,2987,33.2,10,3,13,9,1,1,6,0,0.30,0.09,0.39,0.27,0.36,Matches,1ec4e202
