Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38
526,Youri Tielemans,be BEL,MF,Monaco,21,1997,20,20,1680,18.7,5,1,6,4,1,1,5,0,2.6,1.8,2.2,4.1,37,146,41,0.27,0.05,0.32,0.21,0.27,0.14,0.12,0.26,0.10,0.22,Matches,56f7a928
527,Cheick Timite,ci CIV,FWMF,Amiens,20,1997,27,15,1456,16.2,1,1,2,1,0,0,2,0,2.7,2.7,1.3,4.0,32,19,118,0.06,0.06,0.12,0.06,0.12,0.17,0.08,0.24,0.17,0.24,Matches,2c92d3c0
528,Jean-Clair Todibo,fr FRA,DF,Toulouse,18,1999,10,10,834,9.3,1,0,1,1,0,0,3,1,0.2,0.2,0.1,0.3,6,23,0,0.11,0.00,0.11,0.11,0.11,0.02,0.01,0.03,0.02,0.03,Matches,88f130ed
529,Abdoulaye Touré,fr FRA,MF,Nantes,24,1994,34,30,2749,30.5,3,1,4,3,0,0,4,1,2.2,2.2,1.8,4.0,38,146,55,0.10,0.03,0.13,0.10,0.13,0.07,0.06,0.13,0.07,0.13,Matches,ef7cd87a
530,Almamy Touré,ml MLI,DF,Monaco,22,1996,4,4,346,3.8,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,10,28,14,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.06,0.03,0.06,Matches,c8c60119
531,Lucas Tousart,fr FRA,MF,Lyon,21,1997,30,20,1727,19.2,0,0,0,0,0,0,3,2,0.9,0.9,0.5,1.4,9,94,16,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.07,0.05,0.07,Matches,71ec39ef
532,Adama Traoré,ml MLI,MF,Monaco,23,1995,6,3,240,2.7,0,1,1,0,0,0,0,0,0.3,0.3,0.3,0.6,5,7,13,0.00,0.37,0.37,0.00,0.37,0.12,0.10,0.22,0.12,0.22,Matches,1a6f2a66
533,Bertrand Traoré,bf BFA,FW,Lyon,22,1995,34,24,2117,23.5,7,2,9,7,0,0,5,0,6.0,6.0,2.6,8.6,96,113,288,0.30,0.09,0.38,0.30,0.38,0.25,0.11,0.36,0.25,0.36,Matches,c47541e0
534,Charles Traore,ml MLI,DFFW,Nantes,26,1992,13,13,1163,12.9,0,0,0,0,0,0,3,0,0.2,0.2,1.1,1.3,27,46,34,0.00,0.00,0.00,0.00,0.00,0.02,0.08,0.10,0.02,0.10,Matches,de488e56
535,Cheick Traoré,ml MLI,DF,Guingamp,23,1995,20,16,1508,16.8,0,0,0,0,0,0,3,0,0.4,0.4,1.3,1.7,44,57,99,0.00,0.00,0.00,0.00,0.00,0.03,0.08,0.10,0.03,0.10,Matches,bfcef334
536,Gaoussou Traoré,ml MLI,MF,Amiens,18,1999,3,1,107,1.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,2,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.04,Matches,42e8eba2
537,Hamari Traoré,ml MLI,DF,Rennes,26,1992,34,33,2972,33.0,0,2,2,0,0,0,7,0,2.0,2.0,3.3,5.3,97,168,142,0.00,0.06,0.06,0.00,0.06,0.06,0.10,0.16,0.06,0.16,Matches,a4b1028a
538,Ismaël Traoré,ci CIV,DF,Angers,31,1986,30,29,2636,29.3,3,1,4,3,0,0,2,1,3.6,3.6,0.1,3.8,18,66,5,0.10,0.03,0.14,0.10,0.14,0.12,0.01,0.13,0.12,0.13,Matches,b666421b
539,Driss Trichard,fr FRA,DF,Bordeaux,23,1995,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,5,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,6fea4e00
540,Valentín Vada,ar ARG,MF,Bordeaux,22,1996,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.06,0.00,0.06,Matches,dcf7cf44
541,Valentín Vada,ar ARG,MF,Saint-Étienne,22,1996,12,3,404,4.5,1,1,2,1,0,0,1,0,0.3,0.3,0.9,1.2,4,28,8,0.22,0.22,0.45,0.22,0.45,0.07,0.20,0.27,0.07,0.27,Matches,dcf7cf44
542,William Vainqueur,fr FRA,MF,Monaco,29,1988,3,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,92cd4bef
543,Pierrick Valdivia,fr FRA,MF,Nîmes,30,1988,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,e562a02e
544,Theo Valls,fr FRA,MF,Nîmes,22,1995,31,20,1770,19.7,0,0,0,0,0,0,2,0,1.2,1.2,1.0,2.2,21,76,35,0.00,0.00,0.00,0.00,0.00,0.06,0.05,0.11,0.06,0.11,Matches,c8090cb3
545,Marco Verratti,it ITA,MF,Paris S-G,25,1992,26,23,1879,20.9,0,2,2,0,0,0,7,0,0.1,0.1,3.5,3.6,52,261,38,0.00,0.10,0.10,0.00,0.10,0.01,0.17,0.17,0.01,0.17,Matches,1467af0d
546,Carlos Vinícius,br BRA,FWMF,Monaco,23,1995,16,3,523,5.8,2,1,3,2,0,0,3,0,2.7,2.7,0.9,3.6,8,9,31,0.34,0.17,0.52,0.34,0.52,0.47,0.15,0.63,0.47,0.63,Matches,8b529245
547,Paul Wade,fr FRA,MF,Nice,18,2000,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,cfd41fad
548,Anthony Walongwa,cd COD,DF,Nantes,24,1993,1,1,90,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,3,0,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.14,0.14,0.14,Matches,eb78322b
549,Rémi Walter,fr FRA,MF,Nice,23,1995,19,8,833,9.3,2,0,2,0,2,3,1,0,2.6,0.2,0.4,0.6,19,39,23,0.22,0.00,0.22,0.00,0.00,0.28,0.04,0.32,0.02,0.06,Matches,0984c5d5
550,Timothy Weah,us USA,FW,Paris S-G,18,2000,2,1,54,0.6,1,0,1,1,0,0,1,0,1.0,1.0,0.1,1.1,0,0,4,1.67,0.00,1.67,1.67,1.67,1.62,0.14,1.76,1.62,1.76,Matches,8eec784d
551,Xeka,pt POR,MF,Lille,23,1994,27,26,2260,25.1,2,0,2,2,0,0,10,0,1.7,1.7,0.8,2.5,40,113,19,0.08,0.00,0.08,0.08,0.08,0.07,0.03,0.10,0.07,0.10,Matches,f3600c02
552,Cédric Yamberé,cf CTA,DF,Dijon,27,1990,33,30,2805,31.2,0,0,0,0,0,0,4,0,2.3,2.3,0.2,2.5,13,56,4,0.00,0.00,0.00,0.00,0.00,0.07,0.01,0.08,0.07,0.08,Matches,1c344204
553,Elie Youan,fr FRA,FW,Nantes,19,1999,1,0,19,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,698b37b8
554,Zaydou Youssouf,fr FRA,MFFW,Bordeaux,19,1999,11,7,422,4.7,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.5,8,12,19,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.10,0.07,0.10,Matches,e2f9bb5f
555,Younn Zahary,km COM,DF,Caen,19,1998,12,7,736,8.2,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,28129034
556,Mehdi Zeffane,dz ALG,DFMF,Rennes,26,1992,20,14,1214,13.5,1,0,1,1,0,0,4,0,0.6,0.6,0.8,1.4,31,54,61,0.07,0.00,0.07,0.07,0.07,0.04,0.06,0.10,0.04,0.10,Matches,c8c02ac7
557,Arton Zekaj,xk KVX,FW,Lille,18,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,0bd57eb0
558,Mootaz Zemzemi,tn TUN,FWMF,Strasbourg,18,1999,2,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,242b350c
559,Arber Zeneli,xk KVX,FW,Reims,23,1995,15,8,810,9.0,3,3,6,1,2,2,0,0,3.1,1.6,2.1,3.7,39,37,94,0.33,0.33,0.67,0.11,0.44,0.35,0.24,0.58,0.17,0.41,Matches,095e4199
560,Kévin Zohi,ml MLI,FWMF,Strasbourg,21,1996,20,6,627,7.0,1,1,2,1,0,0,0,0,1.0,1.0,0.4,1.4,23,22,68,0.14,0.14,0.29,0.14,0.29,0.14,0.05,0.20,0.14,0.20,Matches,775185ae
561,Bongani Zungu,za RSA,MF,Amiens,25,1992,5,3,230,2.6,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.1,2,12,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,Matches,a8797cf1
